entity_id,entity_label,relation_id,Question
Q6314387,Juntos otra vez,P175,who was the artist that released the album juntos otra vez
Q2991876,Violin Concerto,P86,who composed the song violin concerto
Q1251457,Double Platinum,P495,what country is the film double platinum in
Q90472,Hella Pick,P21,What is Hella Pick gender
Q981976,Roy Thomas,R170,roy thomas created this fictional character 
Q3722,CK Vineeth,P21,What is the gender of ck vineeth
Q241767,Plasencia,R19,Name a person born in plasencia
Q5130297,Clayton McDonald,P413,which soccer position does clayton mcdonald play
Q3503645,To Know That You're Alive,P175,What artist made to know that you're alive
Q3470531,Sam Newfield,R57,What is one film that sam newfield was the director for
Q1050571,catcher,R413,who is a known baseball catcher
Q3641382,Bobby Blotzer,P1303,What an instrument that bobby blotzer plays
Q127043,Garmisch-Partenkirchen,R19,who was born in garmisch-partenkirchen
Q3665646,basketball player,R106,Name a basketball player
Q7403292,Sal Marchiano,P21,what is sal marchiano gender identity
Q193592,midfielder,R413,what footballer plays the midfielder position
Q6303539,Judith Lucy,P27,Which country is judith lucy from
Q5305465,Dragonworld: The Legend Continues,P495,what country does the movie dragonworld: the legend continues come from
Q280715,Letitia Baldrige,P19,what city was letitia baldrige born in
Q234568,Maria Theresa of Austria,P40,who is son of maria theresa of austria queen of sardinia
Q3840097,Luigi Rosa,P21,Is luigi rosa female or male
Q4985506,Buenos Aires Summer 1912,P495,what country does the film buenos aires summer 1912 take place in
Q8029786,Wolf & Butterfly,P136,What musical classification is wolf & butterfly
Q2468872,The Butterfly Lovers,P136,what type of film is the butterfly lovers
Q1229434,Elton Watkins,P20,what is elton watkins final resting place
Q7176487,Peter Quilter,P19,where was peter quilter born
Q429984,Immodesty Blaize,P27,What is Immodesty Blaize nationality
Q1393182,Ali Sadikin,P21,what gender is  ali sadikin
Q55393,Jacques Tourneur,R57,What movie is jacques tourneur credited as a director for
Q7408276,Sam Venuto,P21,what is sam venuto sex
Q174481,Doki Doki Majo Shinpan,P404,what type of game is doki doki majo shinpan
Q7539447,Slavko Pavletic,P413,what position does  slavko pavletic play
Q3282474,Pac-Man Vs,P123,who published pac-man vs
Q533522,Alan Gibson,P21,What is the gender of alan gibson
Q8062727,Yuji Wakiya,P19,where was yuji wakiya born
Q336286,defender,R413,Who plays defender
Q7734660,The Folk Dance of Caucasus,P495,what country was the folk dance of caucasus filmed in
Q8341,jazz,R136,what is the name of a famous jazz artist
Q55,Netherlands,R17,Name a municipality of the netherlands
Q886,The Simpsons,R179,what is an episode from the simpsons
Q3062958,F J Ossang,P21,What gender is F J Ossang
Q822333,Bienvenue Basala-Mazana,P413,what is the type of position bienvenue basala-mazana playes
Q7776199,The Worship Project,P175,what artist made the album the worship project
Q198081,The King of Fighters '94,P178,the king of fighters 94  was developed by what corporation
Q6384728,Keith McCants,P413,which position on the field does keith mccants play
Q8073707,Zoltan Agh,P19,where is zoltan Agh born
Q1543521,Sneaky Sound System,P136,Which genre of music did sneaky sound system make
Q15987712,Mike Seal,P19,where in mexico did  mike seal die
Q1704776,Mr Blandings Builds His Dream House,P364,which languages are spoken in the film mr blandings builds his dream house
Q732013,Michael Moorer,P19,where was the birthplace of michael moorer
Q4678831,Adam Carriker,P413,what position does adam carriker play
Q208850,single-player video game,R404,what is a single-player game
Q6769586,Mark Sargeant,P21,if mark sargeant has a penis what his gender
Q606988,Pratt,R19,Who was born in pratt
Q3566347,Warner Madrigal,P413,which position does warner madrigal play
Q2582809,The Other Son,P364,Which language is the film the other son shot in
Q4015214,Vittoria Crispo,P27,What is the nationality of vittoria crispo
Q963108,Giacomo Battiato,P19,where was giacomo battiato born
Q5486759,Frank Gaffney,P27,which country is frank gaffney from
Q7372811,Roy Foster,P27,what country does roy foster nationality come from
Q7090122,Omer Vered,P413, omer vered is known for playing what soccer position
Q720742,Robert Goulet,P20,robert goulet died where
Q5137421,Co-Rux-Te-Chod-Ish,P607,In which conflict did co-rux-te-chod-ish participate
Q326745,Jakub Polak,P20,Where did jakub polak die
Q1792,Gdansk,R19,Who was born in Gdansk
Q8056567,You're Not Elected Charlie Brown,P57,who directed the film you're not elected charlie brown
Q5273280,Dick Pollard,P19,where was the birthplace of dick pollard
Q7722399,The Chicago Sound,P136,what is the genre most commonly used to describe the chicago sound
Q248767,John Templeton,P509,What caused the death of john templeton
Q116386,John Ellis,P27,What nation is john ellis from
Q156911,Wings of Desire,P58,who wrote the film wings of desire
Q1016944,Peterhead,R19,which scottish footballer was born in peterhead
Q7966159,Walter Smith,P27,which country is walter smith from
Q3284410,Flaming Schoolgirls,P175,What artist is behind the album flaming schoolgirls
Q3279162,Super Bomberman 5,P178,which company developed super bomberman 5
Q881007,Jose Trinidad Cabanas,P20,Where in honduras did jose trinidad cabanas die in
Q6372120,Karl Noonan,P19,Where was karl noonan born
Q240713,The Mummy: Tomb of the Dragon Emperor,P162,who produced the film the mummy - tomb of the dragon emperor
Q7345,Dan Brown,R50,What is the name of a book written by dan brown
Q4120981,Rachid Alioui,P413,what position does rachid alioui play 
Q16554,Denver,R19,who was born in denver colorado
Q7815679,Tom Durkin,P27,What is the nationality of tom durkin
Q3196361,Kicking and Screaming,P364,what the default language for kicking and screaming
Q2457435,The Open Road,P57,who directed the film the open road
Q6967736,Nasty,P175,who released the album nasty
Q3481756,Charlotte Lamb,P106,What is Charlotte Lamb profession
Q7770654,The Truth Is That You Are Alive,P136,what kind of music is on the truth is that you are alive
Q6106889,J R Williams,P21,what gender is j r williams
Q873769,Grand Palace,R19,Who a princess born in the grand palace
Q5441314,Feel Ski,P136,what kind of game is feel ski
Q7964312,Walter Blair,P20,what city did walter blair pass away
Q3616,Tehran,R19,which person was boring in tehran
Q3605364,Adios,P175,who is the artist on the album adios
Q5220477,Danny J Petersen,P21,What is the gender of danny j petersen
Q239033,Pascale Arbillot,P27,which country is pascale arbillot from
Q3631166,Margaret Woodrow Wilson,R40,who is the mother of margaret woodrow wilson
Q5448886,Film4 Productions,R272,What a movie that film4 productions produced
Q1513688,Greek Revival architecture,R149,What an example of greek revival architecture
Q2734111,Portrait of Maffeo Barberini later Pope Urban VIII,P170,who is the artist of the painting portrait of maffeo barberini
Q54543,Helen Wills,P21,what is helen wills moody gender
Q1344,opera,R136,Name an opera artist
Q105598,Die Hard,P58,who wrote the screenplay for die hard
Q3516136,Taufa'ao Filise,P19,which polynesian state was taufa'ao filise born in
Q846544,disaster film,R136,what is a disaster film
Q3803400,Israel Sesay,P19,Which country was israel sesay born in
Q919253,3341 Hartmann,P397,what does 3341 hartmann orbit around 
Q1678003,Jacques Grevin,P21,what is jacques grevin gender
Q433113,Robert Rossen,R58,what films did robert rossen write
Q3218066,Larry Kelley,P413,which position in football did larry kelley play in
Q6005671,Imogen Lloyd Webber,R40,Who was the father of imogen lloyd webber
Q449494,James Francis Ginty,R40,Who a parent of james francis ginty
Q4705737,Alakdana,P495,what is the country of origin of alakdana
Q7754984,The Omega Stone,P404,what is one of the gameplay modes in the omega stone
Q57668,Caroline Matilda of Great Britain,P509,what was the reason behind caroline matilda of great britains death 
Q1089466,The Elective Affinities,P495,what country created the film the elective affinities
Q130232,drama film,R136,What is an example of a drama film
Q192506,Vladimir Horowitz,P27,What is vladimir horowitz nationality
Q6962530,Nancy Alvarez,P19,what is nancy alvarez birth place
Q1035442,Caravan Palace,P136,what kind of music does caravan palace play
Q462471,power forward,R413,Who currently plays power forward
Q4760766,Andy Harper,P27,which country is andy harper from
Q505995,Andrew Lockington,R86,what film did andrew lockington do music for 
Q4838010,Babra Sharif,P27,What is babra sharif nationality
Q7528323,Sir Max Aitken 2nd Baronet,P19,Where was sir max aitken 2nd baronet born
Q3778054,The Gallant Hours,P495,which country released the gallant hours
Q874181,Michael Kehlmann,P20,where did michael kehlmann die
Q208850,single-player video game,R404,what is a game with single-player mode
Q5481722,Francis Leo Lawrence,P20,Where was francis leo lawrence place of death
Q501304,Andreas Wolf,P19,where was andreas wolf born
Q4305839,Silent Hill: The Escape,P179,whats the name of the game series silent hill: the escape
Q16934881,The Freediver,P136,what type of film is the freediver
Q872996,Julius Exter,P21,What is Julius Exter gender
Q821298,Murray Heatley,P21,What is murray heatley gender
Q5286066,Do It Baby,P136,what kind of music is the do it baby album 
Q7638276,Sun Dogs,P364,in what language was sun dogs filmed
Q1064279,Charles Enderlin,P21,What is the gender of charles enderlin
Q345641,Bernard Williams,P140,what is bernard williams religion
Q5232004,David C Copley,P20,which city did david c copley die in
Q171617,Campinas,R19,what brazilian film editor was born in campinas
Q1500105,Karin Katharina Brandauer,P20,what is the place of death of karin brandauer
Q2624597,12848 Agostino,P31,what is 12848 agostino
Q3019070,Tol'able David,P162,who produced the film tol'able david
Q5106872,Chris Heyde,P27,what is the nationality of chris heyde
Q1068911,The Cheetah Girls: One World,P136,what type of film is the cheetah girls: one world
Q5213846,Dan Lader,P413,What soccer position does dan lader hold
Q1125442,The Age of Innocence,P136,the age of innocence appears in what netflix genre
Q4686404,Advantage,P175,Who is the artist that created advantage
Q47265,Palo Alto,R19,Who was a notable figure that was born in palo alto
Q2389826,Hell Harbor,P495,Where was the film hell harbor released
Q1093350,Germano Celant,P19,Where was germano celant born
Q200572,I Robot,P58,Who wrote i robot
Q5273189,Dick McCormick,P413,what position does dick mccormick play 
Q5914950,House of Frankenstein,P364,which language is spoken in the film house of frankenstein 1997
Q170333,Johann Mattheson,P19,where was johann mattheson place of birth
Q7079647,Offroad Thunder,P178,who developed offroad thunder
Q16581,Josef Stefan,P27,what is joseph stefan nationality
Q6376318,Katherine Cameron,P21,what sex is katherine cameron
Q6438441,Kristofor Brown,P21,is kristofor brown male or female
Q435920,Rod Serling,R58,what  a twilight zone episode written by rod serling
Q6126950,Riri Koda,P19,what city was riri koda born in
Q201330,goalkeeper,R413,who is the goalkeeper for the le havre ac football team
Q5081134,Charles Moss,P20,where in canada did  charles moss die
Q5951484,Huynh Phu So,P19,Where was huynh phu so born
Q297112,Sirhan Sirhan,P27,which country is sirhan sirhan 
Q2543862,Rock Band 3,P178,what systems developer developed rock band 3
Q2947026,Cesare Previti,P19,Where was cesare previti born
Q7922186,Vernon Maxwell,P27,what is the nationality of vernon maxwell
Q3980577,Tamaz Kostava,P21,What is tamaz kostava gender
Q604424,Stay Away Joe,P136,What genre of film was stay away joe
Q4470096,Robert F Williams,P19,Where was robert f williams born
Q61996,Fritz Hartjenstein,P27,what nationality is fritz hartjenstein
Q1507913,Independent Labour Party,P1142,what type of ideology does the independent labour party practice
Q170611,techno,R136,Name an artist within the genre techno
Q16106492,Howard Wainer,P19,where in new york was howard wainer birthplace 
Q2061890,Mogakolodi Ngele,P19,What South African city is mogakolodi ngele born in
Q6927112,Moving Up Country,P175,who performed the music on moving up country
Q7440048,Sea Wolf,P136,what type of game is sea wolf
Q340063,Wilbur Ware,P19,Where was wilbur ware born
Q4093,Glasgow,R19,Who is a person born in glasgow
Q6944065,Mutt Williams,P413,what position does  mutt williams play in baseball
Q358102,Devin Harris,P413,what position does basketball player devin harris play
Q3940887,Romolo Garroni,P19,Where was romolo garroni born
Q15485334,Morty Corb,P1303,What instrument morty corb play
Q45700,Konami,R123,What is a game that konami published
Q7717547,The Big Breakfast,P170,Who created the show the big breakfast
Q2123700,Gunther Vanaudenaerde,P413,what position is played by gunther vanaudenaerde
Q7711702,The '92 Demos,P175,who is the artist on the album the '92 demos
Q822560,Bernard Cohen,P19,What was the place of birth of bernard cohen
Q6683260,Los Santos Reyes,P495,what country was los santos reyes filmed in
Q2823929,Adam Cohen,P27,What is adam cohen nationality
Q4241018,Shrieker,P162,Who produced the American horror film shrieker
Q7245329,Prints of Darkness,P136,What genre is prints of darkness
