entity_id,entity_label,relation_id,Question
Q1934866,T,P136,what kind of music is on the album t
Q58171,Khalid bin Ahmed Al Khalifa,P19,where did khalid bin ahmed al khalifa life begin
Q1480047,(10232) 1997 WR49,P397,which orbit has relationship with (10232) 1997 wr49
Q2713723,Patrick Monahan,P136,what kind of music does patrick monahan make
Q1087788,20581 Prendergast,P397,which orbit has relationship with 20581 prendergast
Q3820882,Q3820882,P495,which country was la gioconda film-opera originated
Q4757633,Andrew Kline,P413,what position in football does andrew kline play
Q7356311,Rod Myers,P413,what is a position that rod myers played
Q4868227,Bastard Boys,P364,which languages are spoken in the tv show bastard boys
Q3019429,Duane Bickett,P413,what position has duane bickett played in american football
Q558645,Gunnison River,P138,who was gunnison river namesake 
Q550179,Alan Bond,P19,where was alan bond born
Q1248182,Night Court,P495,where does the tv show night court show in
Q559099,Agoston Trefort,P20,Agoston trefort died in what country
Q432963,Mirai Yamamoto,P21,What gender is mirai yamamoto
Q215729,Rule Britannia,P86,Who wrote the song rule britannia
Q253607,Tata Young,P264,what label is tata young with
Q16491853,Delia Codebo,P19,Where was Delia Codebo born
Q132311,fantasy,R136,WHat an example of a fantasy book
Q1754896,The List of Adrian Messenger,P495,which country released the list of adrian messenger
Q200092,horror film,R136,what is a netflix horror film
Q8377,oboe,R1303,Who a musician from Britain that plays the oboe
Q1107354,Edouard Maunick,P27,where is Edouard maunick from
Q380205,Alex Stepney,P27,what nationality is alex stepney
Q311306,Luther Vandross,P136,luther vandross  produces what genre of music
Q130232,drama film,R136,Name a drama film 
Q1400547,LOL (Laughing Out Loud),P495,what country made the film  lol (laughing out loud)
Q1574799,Paul Everton,P509,how did paul everton die
Q555570,Jan Dobraczynski,P607,which military conflict did jan dobraczynski participate in
Q7731218,The Dundies,P179,Which tv series is the dundies an episode from
Q3524744,This Is Where It Ends,P136,what genre can this is where it ends be
Q1351177,Tim Rose,P136,what type of music does tim rose make
Q24862,short film,R136,what is a french short film 
Q1011020,Orania,P421,in what time zone is orania northern cape
Q1258502,Oracle Night,P136,What genre of book is oracle night
Q2998909,Country Teasers,R175,What an album released by country teasers
Q236932,acid rock,R136,Name a acid rock album
Q781927,A Screaming Man,P495,What country was a screaming man shot in
Q365090,Sam Simon,P27,which country is sam simon from
Q6091403,Rick Sanchez,P19,Where was rick sanchez born
Q19572184,Q19572184,P136,what film genre is imaandaar
Q23745,telenovela,R136,Name a tv program on Telenovela 
Q625133,Aragonese Crusade,P276,where did the aragonese crusade take place
Q270497,Albissola Marina,P421,Which time zone can you find albissola marina
Q2053826,Denise Di Novi,P106,What does denise di novi do for a living
Q4885685,Al Froelich,P106,what is ben froelich known for being
Q11366,alternative rock,R136,what is an alternative rock artist
Q353155,David Margulies,P19,what city in ny was david margulies born
Q276193,Lavr Kornilov,P20,where was lavr kornilov deceased in
Q213814,Binghamton,P421,what is the time zone associate with binghamton new york
Q5461277,Florida City,P136,what genre on netflix is florida city
Q2709059,30840 Jackalice,P61,who made the discovery of 30840 jackalice
Q5591220,Grace Huang,P19,Which city was grace huang born in
Q6918503,Motorway City,P407,what language is spoken in the song motorway city
Q2021021,Ollie & Jerry,P264,What label is ollie & jerry signed to
Q4172847,Filipino people,R172,Who is an individual that is a member of the filipino people
Q1136884,Lista de Espera,P495,in what country was lista de espera filmed
Q1036289,construction and management simulation,R136,what game is has a construction and management simulation 
Q5215456,Dancing Cat Records,P112,who founded dancing cat records
Q329479,Ric Sanders,P264,What label is ric sanders signed to
Q844708,Monster Hunter Frontier Online,P179,What series is monster hunter frontier online from
Q296729,Tony Bennett,R175,What is the name of an album by tony bennett
Q1372242,Mt Helium,P136,what kinds of music is played by mt helium
Q3274113,Macbeth,P495,What country did macbeth originate from
Q5215874,Yekaterina Samutsevich,P21,what is the sex of yekaterina samutsevich
Q1942741,Crookston,P131,Which county is crookston located in
Q1168531,The Lavender Hill Mob,P364,what language was the lavender hill mob filmed in
Q6826195,Mexico City,P136,mexico city is what kind of film
Q7142856,Passport to Europe,P136,what kind of program is passport to europe
Q366788,Miroslav Blazevic,P140,Which religion did miroslav blazevic identify with
Q130232,drama film,R136,what is a drama historical fiction film
Q7096796,Operation Beaver Cage,P710,Which nation was involved with operation beaver cage
Q15701057,Bandit King of Texas,P364,what is the language that bandit king of texas is spoken in
Q7998296,Wicked Spring,P136,What is the genre of the film wicked spring
Q8355,violin,R1303,who is a famous artist that play violin
Q843742,Aki Yashiro,P136,what types of music is played by aki yashiro
Q7977238,We All Have Hooks for Hands,P136,what subject is by the artist weallhavehooksforhands
Q3155528,Isolation,P136,what kinds of movie is isolation in netflix
Q7110607,Our Disappeared,P495,which country released our disappeared
Q922155,Broadcast,P136,What type of musical style is the band broadcast in
Q5630197,HLAH,P136,What kind of rock does hlah play
Q4713544,Alden Dow House and Studio,P138,who was alden dow house and studio after
Q2313603,Paqui,P19,where is the birthplace of paqui
Q5965745,I'll Be Your Mirror,P407,what language is i'll be your mirror in
Q5075767,Charles Brett,P27,where does charles brett come from
Q235922,Judith Barsi,P509,what was judith barsi cause of death
Q645204,Coari,P17,what is the second level division of coari
Q5255573,The Hunt for Red October,P364,what is the original language of the hunt for red october
Q193592,midfielder,R413,Who plays midfielder for Eastern Counties League Premier Division side Dereham Town
Q7506350,Si Agimat si Enteng Kabisote at si Ako,P364,what language is spoken in si agimat si enteng kabisote at si ako
Q2911403,Yehonatan Geffen,P172,which ethnicity is yehonatan geffen
Q319221,adventure film,R136,which adventure film was broadcasted in canada
Q493710,Savage Garden,R175,what is the name of savage garden mini compilation album
Q200092,horror film,R136,What is one of RL Stine horror books
Q1853778,Saline,P131,which county is saline located in
Q722778,Boards of Canada,R175,WHat an album from boards of canada
Q7729038,The Darkest Evening of the Year,P136,what type of book is the the darkest evening of the year
Q43845,businessperson,R106,Who is a professional businessman
Q1345565,Gino Vannelli,P136,what kind of genre does gino vannelli perform 
Q558991,Tommaso Padoa-Schioppa,P106,What is tommaso padoa-schioppa profession
Q969232,Ettore Puricelli,P27,which country is ettore puricelli from 
Q7175913,Peter Moffatt,P21,what gender is peter moffatt
Q11399,rock music,R136,Name a rock musician
Q17149415,Hope Will Rise,P136,what the specific kind of music that on hope will rise
Q5245253,Dead Line,P136,what classification of film is dead line
Q369747,war film,R136,what is a film in the war film genre
Q833109,Karel Krautgartner,P106,karel krautgartner profession is this
Q779275,Is This It,P136,what is the dominant genre of is this it
Q1422385,Karmacode,P136,what type of music is karmacode
Q331587,Richard Lewis,P737,Who was richard lewis influenced by
Q382604,John Berger,P607,what a war that john berger fought in
Q733016,Romanzo di un giovane povero,P136,What kind of film is romanzo di un giovane povero
Q2622084,Sydir Kovpak,P19,where was the place of birth of sydir kovpak
Q1933882,Denver,P421,what time zone is denver located
Q7668360,T J Martin,P27,which country is t j martin a national of
Q3302877,May Alix,P136,what type of music does may alix make 
Q617409,Argentine War of Independence,P710,who was involved in the argentine war of independence
Q7768314,The Telltale Light,P136,what type of film is the telltale light
Q1054574,romance film,R136,what is a romance film
Q1788643,Senhora dos Remedios,P17,which administrative division does senhora dos remedios belong to
Q3430720,Richard Dimbleby,P40,What is the name of the child of richard dimbleby
Q3624059,Artak Oseyan,P27,What nation is artak oseyan from
Q83440,country music,R136,What is a album that is considered to be a country album
Q5026396,Cameron Toshack,R40,who is cameron toshack father 
Q11405,flute,R1303,Who is known for playing the flute
Q280658,forward,R413,Which former Canadian football player played forward position
Q638547,Protocol,P495,Which country filmed protocol
Q4880675,Beharoopia,P136,What genre does the film beharoopia fall into
Q5524435,Garton del Savio,P21,what is garton del savio gender
Q7757792,The Porcupine,P136,What genre of book is the porcupine
Q6388111,Ken McDonald,P413,What position does ken mcdonald play
Q2246615,Battle of Brunanburh,P710,which entity was involved in the battle of brunanburh
Q9759,blues,R136,Name a a blues album
Q47306,Angela Fong,P21,what gender is angela fong
Q128276,Antonio Benedito da Silva,P413,what position does antonio benedito da silva play in soccer
Q838368,black-and-white,R136,what is the title of a  black-and-white film
Q842256,musical film,R136,what is a title of a netflix musical film
Q5994,piano,R1303,which american musician plays the piano
Q3485628,Six Hours to Lose,P86,who did music fro the film six hours to lose
Q236020,Luisa Diogo,P19,where was luisa diogo born
Q25252,Ngawang Lobzang Gyatso,P737,What literary character influenced the 5th dalai lama
Q1251139,Dot Records,R264,What country musician is featured on dot records
Q3189622,Julien Poulin,P27,Where is julien poulin from
Q597545,The Reluctant Fundamentalist,P364,what language is the reluctant fundamentalist originally written in
Q434957,Shmuel Tamir,P20,Where did shmuel tamir die
Q16711,433 Eros,P31,which celestial object is 433 eros affiliated with
Q230601,KT Tunstall,R175,what is an album by kt tunstall
Q447101,Kiki Dee,P264,what is the label of the artist kiki dee
Q35811,Zoroaster,P738,who was influenced by zoroaster
Q7292468,Randy Thomas,P172,what is randy thomas ethnicity
Q1048902,pitcher,R413,which baseball player is a  pitcher
Q838368,black-and-white,R136,What is a black-and-white film 
Q3714037,Dontay Moch,P21,What is the gender of dontay moch
Q1054574,romance film,R136,Name a romance film
Q6790288,Matthew Charles Dixon,P19,where was matthew dixon born
Q783474,Punch the Clock,P136,What genre of music is the album Punch the Clock
Q4778185,Any Way You Want It,P407,what language is used in the performance of any way you want it 
Q11701018,Gods of War,P136,what is the genre for the album gods of war / blood upon the altar 
Q2511557,Twin Spica,P136,what type of program is twin spica
Q62,San Francisco,R19,who was born in san francisco
Q10871364,baseball player,R106,whats the name of a baseball player
Q5109754,Christian I Nyby II,P27,Which nationality is christian i nyby ii
Q7522959,Singapore Dreaming,P136,What movie genre is singapore dreaming
Q5180268,Crabby Appleton,P136,What style music does crabby appleton record
Q2327240,Henri Scheweleff,P413,What football position does henri scheweleff play
Q3090074,Ugueth Urbina,P27,Where is ugueth urbina from
Q2101519,Hendrick Goudt,P27,which country is hendrick goudt from
Q57774,Klaus Nomi,R175,what is a name of a album by klaus nomi
Q7117020,PJ Ramster,P27,what is pj ramster from
Q217232,24: Redemption,P364,What language was utilized for the film 24: redemption
Q4755213,Andrea Noli,P21,what is the gender of andrea noli
Q280658,forward,R413,Who currently plays forward
Q1387981,Alfred Chester Beatty,P21,what gender is alfred chester beatty
Q484641,pop rock,R136,what is a pop rock 
Q1513601,Silent Witness,P136,What genre of program is silent witness
Q7244519,Princess Aisha bint Al-Hussein of Jordan,P27,In what Arab kingdom does Princess Aisha Bint al Hussein claim nationality
Q93204,documentary film,R136,whats movie is considered to be a netflix documentary film
Q5074791,Charles A Bachman,P20,Where in California die charles a bachman die
Q3324485,Be Afraid -- Be Very Afraid,P364,what is the language of the written piece be afraid - be very afraid
Q6841172,Middian,P136,What music genre does middian work in
Q983249,Michel Faber,P21,which gender is michel faber
Q5481919,Francis Menotti,R40,who is francis menotti father
Q92902,Neil J Gunther,P27,is neil j gunther from Australia or england
Q5454277,Firstborn,P495,What country was the film firstborn created in
Q83270,hard rock,R136,what the name of a musician that played mainly hard rock
Q5224560,Darrel Chaney,P413,what position does darrel chaney play 
